UNIT_ID,UNIT_NAME,ITEM_ID,ITEM_NAME,CATEGORY_NAME,BRAND_NAME,BALANCE
28,VISION HATTAR ( INDUS ),9000076343,MASALA;GARAM(OPEN),MESS ITEMS,,5
40,SMF INDUSTRIES LTD,9000120512,"REGULATOR;GAS;1/2""",MECHANICAL,GL,1
19,VISION LAHORE,9000056027,PANADOL;TAB (PLAIN),MEDICINE,GENERAL ITEMS,290
9,HINA PACKAGES MULTAN,9000063697,BELT;PLAIN;A 54,BELT,DONGAL,7
9,HINA PACKAGES MULTAN,9000068477,PAINT;ENAMEL;GOLDEN YELLOW,BUILDING MATERIAL (E&M),MASTER,6
9,HINA PACKAGES MULTAN,9000068266,BELT;TIMING;S8M 880 X 25MM,BELT,,13
9,HINA PACKAGES MULTAN,9000065599,DRILL BIT;HSS;19MM,TOOLS,DORMER,2
9,HINA PACKAGES MULTAN,9000067645,FILTER;AIR;EE-103,AUTO PARTS,FUJI,2
9,HINA PACKAGES MULTAN,9000038691,PLUG;BLUE;6.643-048.0,ELECTRICAL,,4
9,HINA PACKAGES MULTAN,9000079515,CLIP;NAIL;PVC;6MM,ELECTRICAL,,2
9,HINA PACKAGES MULTAN,9000070725,THIMBLE;SHROUD;185MM;BLUE,ELECTRICAL,,18
9,HINA PACKAGES MULTAN,9000046566,BEARING;22212 EK,BEARING,SKF,1
9,HINA PACKAGES MULTAN,9000073199,BELT;ENDLESS;630-H,BELT,,2
9,HINA PACKAGES MULTAN,9000089514,"SPROCKET;TIMING;4""",MECHANICAL,,2
9,HINA PACKAGES MULTAN,9000076299,CHAIN SPROCKET;TEFLON;12-T,MECHANICAL,,34
9,HINA PACKAGES MULTAN,9000066908,L KEY;PANA;M.S;1/4,TOOLS,JAPAN,1
9,HINA PACKAGES MULTAN,9000063654,BELT;PLAIN;A 115,BELT,DONGAL,8
9,HINA PACKAGES MULTAN,9000063711,BELT;PLAIN;A 68,BELT,DONGAL,3
9,HINA PACKAGES MULTAN,9000062914,CIRCUIT BREAKER;MCB;10 AMP SP,ELECTRICAL,SCHNEIDER,4
9,HINA PACKAGES MULTAN,9000063954,BELT;PLAIN;B 65,BELT,DONGAL,6
9,HINA PACKAGES MULTAN,9000072611,AIR CYLINDER;50X25MM,MECHANICAL,NAB,2
9,HINA PACKAGES MULTAN,9000050780,THIMBLE;O TYPE;COPPER;6MM,ELECTRICAL,GENERAL ITEMS,200
9,HINA PACKAGES MULTAN,9000051568,GLAND;CABLE;PVC;PG 7,ELECTRICAL,GENERAL ITEMS,10
9,HINA PACKAGES MULTAN,9000073178,BELT;ENDLESS;5550X70MM,BELT,,4
9,HINA PACKAGES MULTAN,9000063969,BELT;PLAIN;B 80,BELT,DONGAL,4
9,HINA PACKAGES MULTAN,9000069100,PAD;CORRUGATION INSPECTION REPORT,STATIONARY,,33
9,HINA PACKAGES MULTAN,9000073166,BEARING;CT 1310,BEARING,K.P.R,1
9,HINA PACKAGES MULTAN,9000055705,LAB COAT;MALE;WHITE,SAFETY EQUIPMENT,GENERAL ITEMS,7
9,HINA PACKAGES MULTAN,9000074557,"SHEET;TP SINGLE;2""X2""",ELECTRICAL,TIME,9
9,HINA PACKAGES MULTAN,9000058045,MOTOR;W/GEAR;0.25-KW,ELECTRICAL,CHINA,2
9,HINA PACKAGES MULTAN,9000110011,BELT;TIMING;360H-30,BELT,,4
9,HINA PACKAGES MULTAN,9000077681,"BLADE;FAN;8 WINGS;4""",ELECTRICAL,,3
9,HINA PACKAGES MULTAN,9000070184,BEARING;LM20UU,BEARING,SKF,8
9,HINA PACKAGES MULTAN,9000074563,CONNECTOR;LINEUP;2.5MM,ELECTRICAL,ONKA,4
9,HINA PACKAGES MULTAN,9000055603,PAD;MONITORING(MCR RAW),STATIONARY,GENERAL ITEMS,46
9,HINA PACKAGES MULTAN,9000021620,LIMIT SWITCH,ELECTRICAL,GENERAL ITEMS,1
9,HINA PACKAGES MULTAN,9000069539,WIRE;ENAMEL;COPPER;#33,ELECTRICAL,MODERN,5.81
9,HINA PACKAGES MULTAN,9000116087,BELT;RIBBED;B 500L,BELT,,1
9,HINA PACKAGES MULTAN,9000073907,COLOUR;PEARL WHITE,BUILDING MATERIAL (E&M),,0.95
9,HINA PACKAGES MULTAN,9000099529,"PIPE;HYDRAULIC;9'.6""",MECHANICAL,,5
9,HINA PACKAGES MULTAN,9000082875,SENSOR;CX-423,ELECTRICAL,,3
9,HINA PACKAGES MULTAN,9000102229,KEY SWITCH;6.630-106.0,ELECTRICAL,KARCHER,2
9,HINA PACKAGES MULTAN,9000109606,HEATER;CERAMIC;14X122MM;650 W;2 POINT,ELECTRICAL,,1
9,HINA PACKAGES MULTAN,9000107863,CUTTER;LOWER;MJ-18030,MECHANICAL,,4
24,EXPERT ADVERTISING LAHORE,9000085111,GUN;AIR DUSTER,TOOLS,C-MART,1
40,SMF INDUSTRIES LTD,9000095547,VALVE;GATE;PPRC;50 MM,BUILDING MATERIAL (E&M),POLYDEX,4
9,HINA PACKAGES MULTAN,9000118375,PUSHER;NYLON;STACKER,MECHANICAL,,80
3,USMAN TRADE LINKERS,9000060207,RELAY;24V DC 14 PIN;FLAT,ELECTRICAL,OMRON,12
24,EXPERT ADVERTISING LAHORE,9000055882,DUST PAN;PLAIN;PLASTIC,GENERAL,GENERAL ITEMS,4
9,HINA PACKAGES MULTAN,9000021828,ELECTRIC CARD,ELECTRICAL,GENERAL ITEMS,1
9,HINA PACKAGES MULTAN,9000109777,SEAL;MECHANICAL;CARBIDE;16MM,MECHANICAL,IMPORTED,6
9,HINA PACKAGES MULTAN,9000110061,BEARING;TAF-3242120,BEARING,,7
9,HINA PACKAGES MULTAN,9000110017,ROLLER;GLUE;SDW3-502-22,MECHANICAL,,1
9,HINA PACKAGES MULTAN,9000110103,WHEEL;BRUSH;SMALL;FEEDING,MECHANICAL,,10
8,WATER VILLAGE,9000084394,TISSUE PAPER;ROLL,GENERAL,WATER SILK,127
28,VISION HATTAR ( INDUS ),9000126292,FILTER FUEL;GOF-440,MECHANICAL,,2
19,VISION LAHORE,9000111264,RECTIFIER;PLATE;009030607Z0000,IBERICA PARTS,IBERICA,9
6,KIMS,9000125458,SWITCH;SELECTOR;SA 16-2-1-61001,ELECTRICAL,,4
40,SMF INDUSTRIES LTD,9000060945,RELAY;24V DC 8 PIN;ROUND;W/BASE,ELECTRICAL,FINDER,19
60,GIBS FOOD PRODUCTS,9000122220,"BUSH;CARBON;GRINDER;9""",ELECTRICAL,,20
60,GIBS FOOD PRODUCTS,9000068099,"GLASS;WELDING;BLACK;2""X4""",MECHANICAL,,29
3,USMAN TRADE LINKERS,9000029477,PAD;STAMP;PRINTY;4911,STATIONARY,,8
1,GIBS,9000126449,FILTER;AIR;AWA-014,MECHANICAL,A-WIN,2
1,GIBS,9000106265,BEARING;7304-B-XL-TVP,BEARING,FAG,2
60,GIBS FOOD PRODUCTS,9000103309,REGISTER;A4;#20,STATIONARY,CHAWLA,12
3,USMAN TRADE LINKERS,9000063928,BELT;PLAIN;B 39,BELT,DONGAL,11
3,USMAN TRADE LINKERS,9000062191,KNIFE;PAPER CUTTER,STATIONARY,CHINA,2
9,HINA PACKAGES MULTAN,9000124620,HEATER;CARTRIDGE;258X45;1000W,ELECTRICAL,,6
24,EXPERT ADVERTISING LAHORE,9000126591,"ELBOW;PLUG;4""",ELECTRICAL,POPULAR,3
28,VISION HATTAR ( INDUS ),9000031450,TEMP CONTROLLER;STC-100AMP,ELECTRICAL,,6
9,HINA PACKAGES MULTAN,9000124575,FILTER;SINGLE PHASE;DF201-50A-01,MECHANICAL,,2
9,HINA PACKAGES MULTAN,9000124578,FILTER;THREE PHASE;DF401-200A-01,MECHANICAL,,1
3,USMAN TRADE LINKERS,9000062142,KEYBOARD,COMPUTER/ I.T ACCESSORIES,A4TECH,1
3,USMAN TRADE LINKERS,9000055845,BOTTLE;SHOWER;PLASTIC,GENERAL,GENERAL ITEMS,2
3,USMAN TRADE LINKERS,9000076891,"AIR CONN;STRAIGHT;S.S;MALE;6MMX1/4""",MECHANICAL,CHINA,4
3,USMAN TRADE LINKERS,9000051534,CAPACITOR;100-UF,ELECTRICAL,FUJI,1
4,SMF INDUSTRIES LTD # 02,9000077089,AIR UNION;STRAIGHT;PVC;8MMX10MM,MECHANICAL,CHINA,34
1,GIBS,9000045522,BEARING;6015-2Z,BEARING,SKF,2
1,GIBS,9000058276,OIL SEAL;70X90X12,BEARING,SKF,5
24,EXPERT ADVERTISING LAHORE,9000127062,AIR CONN;TEE;PVC 6X12,MECHANICAL,,1
60,GIBS FOOD PRODUCTS,9000067917,"WHEEL;REVOLVING;TEFLON;2""",MECHANICAL,CHINA,6
63,4-ACRE UNIT,9000037734,DEGREE CONVARE,MECHANICAL,,2
40,SMF INDUSTRIES LTD,9000127847,BELT;CUT;SPBX 2530,BELT,BANDO,4
40,SMF INDUSTRIES LTD,9000127401,BEARING;SELF ALIGN;2306;E-2RS TNT9,BEARING,SKF,4
40,SMF INDUSTRIES LTD,9000051524,CAPACITOR;12-UF,ELECTRICAL,FUJI,17
3,USMAN TRADE LINKERS,9000055835,BASKET;LAUNDRY;PLASTIC;LARGE,GENERAL,GENERAL ITEMS,2
9,HINA PACKAGES MULTAN,9000126661,FAN;AXIAL;YWF-2D-200  380V,ELECTRICAL,,6
60,GIBS FOOD PRODUCTS,9000083767,"VALVE;BALL;S.S;4"";F/T",MECHANICAL,,2
40,SMF INDUSTRIES LTD,9000051095,GAS;REFRIGERANT;R-404 A,ELECTRICAL,HONEYWELL (USA),3
19,VISION LAHORE,9000121731,SHAFT;301191,ROLLAND PARTS,MAN ROLAND,1
6,KIMS,9000127498,BEARING;6301-2RSI/C3,BEARING,XRL,39
9,HINA PACKAGES MULTAN,9000128108,"BOX;DISTRIBUTION;G.I;16G;42""X30""X12""",ELECTRICAL,,1
6,KIMS,9000055684,MASK;FACE;DISPOSABLE,SAFETY EQUIPMENT,,9
5,N.H FOODS MULTAN,9000086732,"BOLT;NUT;M.S;1/2""X2""",MECHANICAL,IBI,1
60,GIBS FOOD PRODUCTS,9000051656,TAPE;INSULATION;BLUE,ELECTRICAL,NITTO,21
1,GIBS,9000071451,STOVE;M.S;DOUBLE,GENERAL,,1
24,EXPERT ADVERTISING LAHORE,9000096814,PLUG;BLIND;S.S;3/4,MECHANICAL,,6
40,SMF INDUSTRIES LTD,9000127340,HEATER;CARTRIDGE;9.5X150MM;500 W;220 V,ELECTRICAL,,10
19,VISION LAHORE,9000065054,DRILL BIT;M.S;10MM,TOOLS,DORMER,4
3,USMAN TRADE LINKERS,9000072893,DRIVER;LED;18 W,ELECTRICAL,,11
3,USMAN TRADE LINKERS,9000061968,CIRCUIT BREAKER;MCCB;100 AMP 3P,ELECTRICAL,HYUNDAI,1
9,HINA PACKAGES MULTAN,9000127464,"FAN;BLOWER;2.5"" 12V",ELECTRICAL,,2
1,GIBS,9000115353,"SENSOR;T/C;WITH HEAD;PT-100;6MMX2""",ELECTRICAL,GERMAN,6
19,VISION LAHORE,9000128979,CHAIN;GRIPER;106DC,MECHANICAL,,1
19,VISION LAHORE,9000129157,"PANEL;FAN;7""",ELECTRICAL,LOCAL,1
9,HINA PACKAGES MULTAN,9000087322,WIRE;ENAMEL;COPPER;#19,ELECTRICAL,GHAZI,11.08
40,SMF INDUSTRIES LTD,9000024698,MAGNET,MECHANICAL,GENERAL ITEMS,6
1,GIBS,9000087346,HEATER;CARTRIDGE;8X144MM;250 W,ELECTRICAL,,2
19,VISION LAHORE,9000129127,MAGNETIC;CONTACTOR;CA3 DN40,ELECTRICAL,TELEMECANIQE,1
6,KIMS,9000104190,PAPER;PRINTER;A4;80GM,STATIONARY,COPYMATE PLUS,12
24,EXPERT ADVERTISING LAHORE,9000130292,HEATER;PVC;220V,ELECTRICAL,,1
24,EXPERT ADVERTISING LAHORE,9000130291,"DRILL BIT;MASONRY;13MMX14""",TOOLS,GERMAN,1
3,USMAN TRADE LINKERS,9000071732,"AIR CONN;ELBOW;PVC;MALE;12MMX1/2""",MECHANICAL,CHINA,4
1,GIBS,9000105930,BEARING;RNA-4904,BEARING,YEB,4
3,USMAN TRADE LINKERS,9000049487,OIL SEAL;35X52X10,BEARING,SKF,5
1,GIBS,9000049501,OIL SEAL;35X62X8,BEARING,SKF,7
1,GIBS,9000059874,RELAY;220V AC 8 PIN;FLAT,ELECTRICAL,FINDER,38
60,GIBS FOOD PRODUCTS,9000072489,"SHEET;SOCKET;MULTI;7""X4""",ELECTRICAL,AQUA,7
6,KIMS,9000087099,BOLT;L KEY;M.S;16MMX50MM,MECHANICAL,,7
24,EXPERT ADVERTISING LAHORE,9000050616,"BEND;PVC;3/4""",ELECTRICAL,POPULAR,33
9,HINA PACKAGES MULTAN,9000045576,BEARING;607-2RSH,BEARING,SKF,2
19,VISION LAHORE,9000050615,"BEND;PVC;1/2""",ELECTRICAL,POPULAR,128
19,VISION LAHORE,9000021746,SPIRAL WRAPPING BAND,ELECTRICAL,GENERAL ITEMS,3
19,VISION LAHORE,9000050640,"JUNCTION BOX;2 WAY;PVC;1""",ELECTRICAL,POPULAR,440
19,VISION LAHORE,9000056684,MIXER;BASIN S/LEVER;S.S,BUILDING MATERIAL (E&M),GROHE,1
19,VISION LAHORE,9000128905,BOX;FLOOR;IRON,MECHANICAL,,46
60,GIBS FOOD PRODUCTS,9000073959,"VALVE;CFRV;M.S;3""",MECHANICAL,,5
9,HINA PACKAGES MULTAN,9000045723,BEARING;6214-2Z,BEARING,SKF,5
8,WATER VILLAGE,9000063929,BELT;PLAIN;B 40,BELT,DONGAL,5
19,VISION LAHORE,9000131448,BEARING;NATV12,BEARING,INA,1
40,SMF INDUSTRIES LTD,9000085426,BOX;DISTRIBUTION;POWER,ELECTRICAL,,3
1,GIBS,9000068899,BEARING;NKX 35Z,BEARING,SKF,1
19,VISION LAHORE,9000068245,SHEET;SWITCH;X05-0110,ELECTRICAL,ORANGE,5
1,GIBS,9000060870,CIRCUIT BREAKER;MCB;63 AMP 3P,ELECTRICAL,TERA SAKIE,9
6,KIMS,9000076769,"AIR CONN;STRAIGHT;S.S;MALE;14MMX1/2""",MECHANICAL,FESTO,14
24,EXPERT ADVERTISING LAHORE,9000047253,BEARING;NU 206 ECP,BEARING,SKF,1
60,GIBS FOOD PRODUCTS,9000128376,PUMP;FLOW;100M3/H;ETANORN G 080-200SP,MECHANICAL,KSB,1
1,GIBS,9000023990,FILTER;LUBE;LF 3485,MECHANICAL,FLEET GUARD,1
40,SMF INDUSTRIES LTD,9000055782,OIL;HYDRAULIC,OIL & LUBRICANTS,STP,22
40,SMF INDUSTRIES LTD,9000051138,"PIPE;PVC;3/4""",ELECTRICAL,POPULAR,220
40,SMF INDUSTRIES LTD,9000130274,MOTOR;HYDRAULIC;MP#160,ELECTRICAL,,1
28,VISION HATTAR ( INDUS ),9000132142,BEARING;CK-A40100/T61,BEARING,MIS,1
60,GIBS FOOD PRODUCTS,9000054032,NUT;S.S;6MM,MECHANICAL,GENERAL ITEMS,36
3,USMAN TRADE LINKERS,9000063708,BELT;PLAIN;A 65,BELT,DONGAL,2
4,SMF INDUSTRIES LTD # 02,9000098175,MODULE;FX3U-4AD-TC-ADP,ELECTRICAL,MITSUBISHI,1
60,GIBS FOOD PRODUCTS,9000065057,DRILL BIT;M.S;12MM,TOOLS,DORMER,1
40,SMF INDUSTRIES LTD,9000132182,CLOTH;CHAKI;#45,MECHANICAL,,7
6,KIMS,9000131474,BOLT;L KEY CSK;M.S;8MMX25MM,MECHANICAL,,188
19,VISION LAHORE,9000132232,TOP;AIR;CYLINDER;REPAIR KI;24382-92913988,BOBST PARTS,BAUMER,1
60,GIBS FOOD PRODUCTS,9000134154,"VALVE;BALL;S.S;1""",MECHANICAL,KTZ,8
24,EXPERT ADVERTISING LAHORE,9000067896,INSECT KILLER;40 W;JPN-135,ELECTRICAL,SOGO,1
60,GIBS FOOD PRODUCTS,9000135903,SPRING;M.S;51X80X3MM,MECHANICAL,,11
19,VISION LAHORE,9000134241,GROOVED;BALL;BEARING;L2502047,KBA PARTS,KBA,1
9,HINA PACKAGES MULTAN,9000129836,"PIPE;HYDRAULIC;6'-6""X1/2""",MECHANICAL,,2
9,HINA PACKAGES MULTAN,9000050434,THIMBLE;SHROUD;25MM;RED,ELECTRICAL,GENERAL ITEMS,15
6,KIMS,9000024251,RUBBER BUSH,MECHANICAL,GENERAL ITEMS,3
1,GIBS,9000049404,OIL SEAL;22X35X7,BEARING,SKF,8
6,KIMS,9000133754,ELECTRIC;HOIST;(CHAIN KUPI)CAPACITY 1 TON,TOOLS,,1
60,GIBS FOOD PRODUCTS,9000070597,PENT;MECHANICAL;RYL BLUE;#32,SAFETY EQUIPMENT,,13
6,KIMS,9000116654,BEARING;1204-E,BEARING,SKF,1
6,KIMS,9000120907,FILTER DRYER,MECHANICAL,ITALY,16
24,EXPERT ADVERTISING LAHORE,9000053060,"SCREW;DRY WALL;8#X2""",BUILDING MATERIAL (E&M),ADAM JEE,1
60,GIBS FOOD PRODUCTS,9000053855,BOLT;L KEY;M.S;6MMX25MM,MECHANICAL,GENERAL ITEMS,36
40,SMF INDUSTRIES LTD,9000133130,PULLEY;GUIDE;OVEN BAND,MECHANICAL,,10
6,KIMS,9000110910,SOCKET;INDUSTRIAL;2 PIN;15A,ELECTRICAL,CHINA,24
6,KIMS,9000086798,SLEEVE;SHRINK;50MM,ELECTRICAL,,204
19,VISION LAHORE,9000134533,BRUSH WHEEL FOR CHAIN OIL; W 7 ID 12.75 OD 80 MM,BOBST PARTS,LOCAL,18
19,VISION LAHORE,9000137557,SUCKER;FORWARDING,KBA PARTS,OEM,8
9,HINA PACKAGES MULTAN,9000128353,EMERGENCY SWITCH (22MM),ELECTRICAL,SCHNEIDER,12
1,GIBS,9000069922,FILTER;OIL;A04425274,MECHANICAL,COMPAIR,1
60,GIBS FOOD PRODUCTS,9000093862,BEARING;LM16UU,BEARING,LOCAL,11
6,KIMS,9000045744,BEARING;51106,BEARING,NTN,5
6,KIMS,9000045459,BEARING;6006-2Z,BEARING,SKF,10
60,GIBS FOOD PRODUCTS,9000069726,CATCHER;PLASTIC;LOLY POP,MECHANICAL,,134
9,HINA PACKAGES MULTAN,9000021960,SERVO DRIVE,ELECTRICAL,GENERAL ITEMS,1
6,KIMS,9000080619,"P-TRAP;UPVC;3""",BUILDING MATERIAL (E&M),MASTER,7
40,SMF INDUSTRIES LTD,9000045652,BEARING;6206-2Z/C3,BEARING,SKF,1
9,HINA PACKAGES MULTAN,9000057718,"FAN;PANEL;8""",ELECTRICAL,IMPORTED,3
9,HINA PACKAGES MULTAN,9000138505,"PIPE;HYDRAULIC;RUBBER;55""X1""",MECHANICAL,,1
1,GIBS,9000023199,FLOAT VALVE;BRASS;1'',MECHANICAL,GENERAL ITEMS,1
6,KIMS,9000097580,SWITCH;BED,ELECTRICAL,,3
5,N.H FOODS MULTAN,9000048356,BEARING;6306-2Z,BEARING,SKF,4
19,VISION LAHORE,9000065061,DRILL BIT;M.S;14MM,TOOLS,DORMER,2
40,SMF INDUSTRIES LTD,9000139694,"CLAMP;S.S;1"";O-TYPE",MECHANICAL,,10
6,KIMS,9000132949,FILTER;OIL;SH-8110,MECHANICAL,SOTRAS,3
9,HINA PACKAGES MULTAN,9000140585,NOZZEL;CAP FOR HOT RUNNER,MECHANICAL,,10
40,SMF INDUSTRIES LTD,9000059164,BOLT;NUT;G.I;10MMX75MM,MECHANICAL,GENERAL ITEMS,97.5
4,SMF INDUSTRIES LTD # 02,9000082643,BEARING;61906-2RS1,BEARING,SKF,24
6,KIMS,9000022089,POWER SUPPLY 30VDC 5AMP (REGULATOR),ELECTRICAL,GENERAL ITEMS,4
9,HINA PACKAGES MULTAN,9000139614,BELT;RIBBED;EPJ310,MECHANICAL,,9
40,SMF INDUSTRIES LTD,9000140219,REDUCER;M.S;B-TYPE;2''X2-1/2'';SCH-40;SEAMLESS,MECHANICAL,,10
1,GIBS,9000050748,MAGNETIC CONTACTOR;LC1D09M7,ELECTRICAL,SCHNEIDER,10
40,SMF INDUSTRIES LTD,9000049448,OIL SEAL;30X47X7,BEARING,SKF,2
6,KIMS,9000116381,PAINT;WALL PUTTY,BUILDING MATERIAL (E&M),BERGER,4
6,KIMS,9000078720,BOX;S.S;FABRICATE,GENERAL,,1
40,SMF INDUSTRIES LTD,9000130264,BELT;TIMING;TPU;B-73-050-1740,BELT,HABASIT,8
6,KIMS,9000063951,BELT;PLAIN;B 62,BELT,DONGAL,5
1,GIBS,9000136222,CPU;CORE I5;#9020;8GB RAM,COMPUTER/ I.T ACCESSORIES,DELL,5
1,GIBS,9000021707,CONNECTION PLATE,ELECTRICAL,GENERAL ITEMS,19
19,VISION LAHORE,9000140447,BELT TIGHTER LOCK,BOBST PARTS,LOCAL,5
9,HINA PACKAGES MULTAN,9000055838,BUCKET;STEEL;LARGE,GENERAL,GENERAL ITEMS,2
6,KIMS,9000082668,"PULLEY;M.S;4""",MECHANICAL,,1
5,N.H FOODS MULTAN,9000142165,BEARING;32207,BEARING,SKF,2
1,GIBS,9000060104,OIL SEAL;35X80X10,BEARING,LOCAL,6
6,KIMS,9000066827,"SCREW DRIVER;(+);10""",TOOLS,J TECH,3
19,VISION LAHORE,9000130939,BELT TIGHTER,BOBST PARTS,LOCAL,4
8,WATER VILLAGE,9000045493,BEARING;6011-2RS1/C3,BEARING,SKF,2
40,SMF INDUSTRIES LTD,9000142334,SEAL;O RING;PVC;57X63X3MM,MECHANICAL,,50
40,SMF INDUSTRIES LTD,9000051871,KNOB;VOLUME,ELECTRICAL,GENERAL ITEMS,9
1,GIBS,9000143655,CAPACITOR;3.0-UF,ELECTRICAL,AMBER,16
24,EXPERT ADVERTISING LAHORE,9000144132,SECURITY;EPAULATTER;STARS,SAFETY EQUIPMENT,,22
1,GIBS,9000098086,GEAR BOX;PLANETARY;1X30 RATIO,MECHANICAL,,1
40,SMF INDUSTRIES LTD,9000141533,BELT;CNVR;TPU;1670X320X2MM;FOOD GRADE,BELT,HABASIT,1
40,SMF INDUSTRIES LTD,9000116886,CABLE;2.5MM 4 CORE,ELECTRICAL,FAST CABLE,100
24,EXPERT ADVERTISING LAHORE,9000143836,PAPER WEDGE;200X60X30MM 11172,MECHANICAL,CHINA,8
19,VISION LAHORE,9000143754,PAINT;CARRE,BUILDING MATERIAL (E&M),,25
3,USMAN TRADE LINKERS,9000094956,STAPLE PIN;23/17,STATIONARY,WHASHIN,46
24,EXPERT ADVERTISING LAHORE,9000143619,BLANKET;POLARFLEX;1060X797X1.15MM,BLANKET,,10
1,GIBS,9000047127,BEARING;6003-2RSH/C3,BEARING,SKF,1
9,HINA PACKAGES MULTAN,9000145003,JECK;EXTRUDER;SMALL,MECHANICAL,,2
6,KIMS,9000112473,"PAD;STICKY NOTE;3""X3""",STATIONARY,,4
9,HINA PACKAGES MULTAN,9000145020,CT;EM1001,ELECTRICAL,,4
3,USMAN TRADE LINKERS,9000046824,BEARING;30304 J2/Q,BEARING,SKF,3
40,SMF INDUSTRIES LTD,9000087556,THIMBLE;O TYPE;COPPER;150MM,ELECTRICAL,,24
8,WATER VILLAGE,9000138280,SADDLE;PVC;1'',ELECTRICAL,ADAM JEE,2304
72,FLOUR MILLS,9000055684,MASK;FACE;DISPOSABLE,SAFETY EQUIPMENT,,3350
40,SMF INDUSTRIES LTD,9000051901,SENSOR;PROXIMITY;PR12-4DN,ELECTRICAL,AUTONICS,4
9,HINA PACKAGES MULTAN,9000076167,VETCH;CHANA,MESS ITEMS,,50
72,FLOUR MILLS,9000091221,MOP;WITH HANDLE;DUST,GENERAL,,26
19,VISION LAHORE,9000049109,BEARING;NA 4906.2RS,BEARING,SKF,3
72,FLOUR MILLS,9000062514,MILK POWDER;EVERYDAY;2 KG,GENERAL,NESTLE,3
72,FLOUR MILLS,9000147647,"CABLE CLAMP G.I CLK20 3/4""",MECHANICAL,LEGRAND,752
72,FLOUR MILLS,9000146773,DIN RAIL,ELECTRICAL,GENERAL ITEMS,7
72,FLOUR MILLS,9000147660,"BUSHING PVC 1""",ELECTRICAL,GENERAL ITEMS,11
72,FLOUR MILLS,9000147024,SLEEVE DI:185 MM. H:120 MM. 91031646,MECHANICAL,GENERAL ITEMS,2
72,FLOUR MILLS,9000147025,COMPLETE CYLINDER GROUP DIA.25 Y21105/F/001,MECHANICAL,GENERAL ITEMS,2
72,FLOUR MILLS,9000146837,VENTURI TUBE TVEP1 7801G3590,MECHANICAL,GENERAL ITEMS,50
72,FLOUR MILLS,9000147625,CABLE 1MM S CORE WHITE,ELECTRICAL,GENERAL ITEMS,160
72,FLOUR MILLS,9000147054,ANALOG I/O SM 1234 7501Y1100,ELECTRICAL,GENERAL ITEMS,6
72,FLOUR MILLS,9000147055,TOUCHPANEL KTP400 PROGRAMMED 7501Y400P,ELECTRICAL,GENERAL ITEMS,2
40,SMF INDUSTRIES LTD,9000136448,CHAIN SPROCKET;M.S;#08B T-16-I,MECHANICAL,,10
72,FLOUR MILLS,9000146924,1ST RELEASE BEARING YX600A00210,BEARING,GENERAL ITEMS,6
72,FLOUR MILLS,9000147177,RING NUT KM11 8093F011,MECHANICAL,GENERAL ITEMS,1
72,FLOUR MILLS,9000147349,FUSE SWITCH E93N/32 Y1483/20/I/0004,ELECTRICAL,GENERAL ITEMS,5
72,FLOUR MILLS,9000147152,SPRING WIRE 2 MM 910025310006,MECHANICAL,GENERAL ITEMS,12
72,FLOUR MILLS,9000147071,HALF SCREEN HOLES DIA.:1 MM. 91043843F010RIC,MECHANICAL,GENERAL ITEMS,2
24,EXPERT ADVERTISING LAHORE,9000022581,PANEL BOX IRON 14X12X5,ELECTRICAL,GENERAL ITEMS,1
72,FLOUR MILLS,9000055881,BRUSH;WEB CLEANING W/H;NYLON;LARGE,GENERAL,GENERAL ITEMS,88
72,FLOUR MILLS,9000051708,"CABLE TRAY;WIRE MESH;S.S;4""X2""",ELECTRICAL,,35
40,SMF INDUSTRIES LTD,9000139194,GOVERNOR;AIR;PART#404-2;TSA-800,MECHANICAL,DUBOR,2
72,FLOUR MILLS,9000055572,PEN;CORRECTION,STATIONARY,GENERAL ITEMS,37
8,WATER VILLAGE,9000095815,SLEEVE;COPPER;10MM,MECHANICAL,,28
19,VISION LAHORE,9000139251,BALL BEARING 6204-2RS-WAELZLAGST;DIN 625;7.401-173.0,MECHANICAL,KARCHER,2
6,KIMS,9000054438,WASHER;SPRING;M.S;6MM,MECHANICAL,GENERAL ITEMS,480
72,FLOUR MILLS,9000087076,DRILL BIT;MASONRY;8MMX6'',TOOLS,CHINA,36
40,SMF INDUSTRIES LTD,9000024214,RUBBER ROLE,MECHANICAL,GENERAL ITEMS,1
6,KIMS,9000147442,"BUSH;UPVC;6""X4""",BUILDING MATERIAL (E&M),POPULAR,2
1,GIBS,9000148983,"DISK;CUTTING;14""",MECHANICAL,J 38,33
3,USMAN TRADE LINKERS,9000126100,OIL SEAL;80X100X13,BEARING,NOK,3
6,KIMS,9000133346,ROD;WELDING;COPPER,MECHANICAL,USA,2.1
8,WATER VILLAGE,9000063951,BELT;PLAIN;B 62,BELT,DONGAL,3
72,FLOUR MILLS,9000125839,THIMBLE;O TYPE;COPPER;10X8MM,ELECTRICAL,,107
19,VISION LAHORE,9000147984,BOLT;FABRICATED;8MMX250MM,MECHANICAL,LOCAL,11
28,VISION HATTAR ( INDUS ),9000137910,OIL;SEAL;65X90X10,BEARING,IMPORTED,1
9,HINA PACKAGES MULTAN,9000148528,BOLT;L KEY CSK;M.S;5MMX10,MECHANICAL,,302
6,KIMS,9000071791,"BELT;CNVR;PVC;11""",BELT,,130
6,KIMS,9000063458,SPANNER;KEY;#13,TOOLS,J TECH,1
